"customer_id","recency_days","frequency","monetary","recency_score","frequency_score","monetary_score","rfm_score","customer_segment"
"2463","383","13","7085.58","2","5","5","255","Loyal Customers"
"3802","437","11","7085.12","5","5","5","555","Champions"
"4431","379","12","7081.98","2","5","5","255","Loyal Customers"
"4460","376","15","7081.30","2","5","5","255","Loyal Customers"
"22","424","17","7080.46","5","4","5","545","Champions"
"3674","380","18","7077.83","2","4","5","245","Loyal Customers"
"3081","418","13","7075.65","4","5","5","455","Champions"
"2591","412","16","7070.78","4","5","5","455","Champions"
"1977","449","11","7070.37","5","5","5","555","Champions"
"3578","392","15","7069.12","3","5","5","355","Loyal Customers"
"4001","449","19","7066.93","5","3","5","535","Big Spenders"
"99","403","15","7060.57","4","5","5","455","Champions"
"2755","418","16","7060.29","4","5","5","455","Champions"
"2983","381","15","7059.86","2","5","5","255","Loyal Customers"
"1388","427","16","7056.25","5","5","5","555","Champions"
"148","381","14","7056.12","2","5","5","255","Loyal Customers"
"23","387","15","7056.09","3","5","5","355","Loyal Customers"
"1294","377","19","7055.48","2","3","5","235","Big Spenders"
"1160","422","19","7053.81","4","4","5","445","Champions"
"1864","383","13","7053.40","2","5","5","255","Loyal Customers"
"3487","398","11","7051.37","3","5","5","355","Loyal Customers"
"143","382","14","7051.09","2","5","5","255","Loyal Customers"
"3697","385","15","7047.87","2","5","5","255","Loyal Customers"
"4974","434","21","7047.24","5","3","5","535","Big Spenders"
"4930","391","15","7047.22","3","5","5","355","Loyal Customers"
"440","463","12","7044.21","5","5","5","555","Champions"
"594","372","18","7043.89","1","4","5","145","Loyal Customers"
"3297","377","17","7040.83","2","4","5","245","Loyal Customers"
"1512","375","14","7040.59","1","5","5","155","Loyal Customers"
"3363","393","20","7040.24","3","3","5","335","Big Spenders"
"4331","465","14","7039.56","5","5","5","555","Champions"
"2562","407","17","7037.54","4","4","5","445","Champions"
"1842","417","17","7036.03","4","4","5","445","Champions"
"1217","400","14","7034.94","4","5","5","455","Champions"
"2033","387","10","7034.81","3","5","5","355","Loyal Customers"
"3488","453","21","7030.02","5","2","5","525","Big Spenders"
"1549","431","18","7028.71","5","4","5","545","Champions"
"4366","371","15","7026.29","1","5","5","155","Loyal Customers"
"4181","489","19","7024.68","5","3","5","535","Big Spenders"
"1849","455","13","7024.14","5","5","5","555","Champions"
"3163","490","12","7023.04","5","5","5","555","Champions"
"988","413","19","7020.95","4","4","5","445","Champions"
"2334","426","15","7019.92","5","5","5","555","Champions"
"4491","451","12","7019.21","5","5","5","555","Champions"
"1450","387","16","7014.22","3","5","5","355","Loyal Customers"
"3586","389","12","7013.47","3","5","5","355","Loyal Customers"
"2733","373","16","7011.68","1","4","5","145","Loyal Customers"
"4227","436","15","7011.24","5","5","5","555","Champions"
"3085","422","12","7010.79","4","5","5","455","Champions"
"870","370","23","7009.28","1","2","5","125","Big Spenders"
"1195","414","14","7008.96","4","5","5","455","Champions"
"1931","404","19","7008.38","4","3","5","435","Big Spenders"
"224","457","15","7007.04","5","5","5","555","Champions"
"3109","368","15","7006.44","1","5","5","155","Loyal Customers"
"4852","443","17","7005.35","5","4","5","545","Champions"
"3596","383","21","7004.69","2","2","5","225","Big Spenders"
"584","374","16","7004.61","1","4","5","145","Loyal Customers"
"1372","376","15","7002.56","2","5","5","255","Loyal Customers"
"2162","446","17","7000.74","5","4","5","545","Champions"
"1227","409","14","6998.09","4","5","5","455","Champions"
"1602","403","21","6997.53","4","3","5","435","Big Spenders"
"492","369","15","6996.44","1","5","5","155","Loyal Customers"
"550","414","19","6995.69","4","4","5","445","Champions"
"4300","382","18","6994.30","2","4","5","245","Loyal Customers"
"3819","393","17","6991.40","3","4","5","345","Loyal Customers"
"3708","386","13","6988.91","3","5","5","355","Loyal Customers"
"3108","524","15","6987.09","5","5","5","555","Champions"
"1346","394","21","6986.71","3","3","5","335","Big Spenders"
"2617","422","16","6984.55","4","5","5","455","Champions"
"141","374","14","6983.83","1","5","5","155","Loyal Customers"
"1932","389","13","6983.57","3","5","5","355","Loyal Customers"
"1404","375","17","6983.21","2","4","5","245","Loyal Customers"
"2546","368","18","6982.05","1","4","5","145","Loyal Customers"
"3351","424","17","6981.56","5","4","5","545","Champions"
"52","382","19","6981.15","2","3","5","235","Big Spenders"
"3214","417","19","6979.31","4","4","5","445","Champions"
"4619","369","17","6975.96","1","4","5","145","Loyal Customers"
"1163","428","18","6975.24","5","4","5","545","Champions"
"502","416","16","6971.64","4","5","5","455","Champions"
"2408","408","17","6968.85","4","4","5","445","Champions"
"1232","376","16","6960.89","2","4","5","245","Loyal Customers"
"4761","391","16","6949.17","3","5","5","355","Loyal Customers"
"2105","404","15","6948.60","4","5","5","455","Champions"
"1264","401","21","6944.13","4","3","5","435","Big Spenders"
"2265","383","17","6943.49","2","4","5","245","Loyal Customers"
"667","622","12","6940.20","5","5","5","555","Champions"
"2859","384","17","6939.99","2","4","5","245","Loyal Customers"
"1328","453","19","6933.52","5","3","5","535","Big Spenders"
"1970","422","13","6930.06","4","5","5","455","Champions"
"1697","378","18","6926.52","2","4","5","245","Loyal Customers"
"2632","394","19","6925.26","3","3","5","335","Big Spenders"
"4941","377","21","6923.39","2","2","5","225","Big Spenders"
"2426","381","17","6920.62","2","4","5","245","Loyal Customers"
"4308","382","20","6919.36","2","3","5","235","Big Spenders"
"4153","375","13","6918.59","1","5","5","155","Loyal Customers"
"832","442","17","6914.28","5","4","5","545","Champions"
"3548","494","16","6910.37","5","5","5","555","Champions"
"2883","368","15","6907.59","1","5","5","155","Loyal Customers"
"2557","404","16","6902.39","4","5","5","455","Champions"
"26","371","17","6902.29","1","4","5","145","Loyal Customers"
"2586","383","20","6900.81","2","3","5","235","Big Spenders"
"3349","398","13","6900.47","3","5","5","355","Loyal Customers"
"881","521","16","6900.12","5","5","5","555","Champions"
"4025","386","13","6896.81","3","5","5","355","Loyal Customers"
"4272","383","14","6894.07","2","5","5","255","Loyal Customers"
"1140","369","19","6893.30","1","3","5","135","Big Spenders"
"785","494","13","6892.10","5","5","5","555","Champions"
"459","396","16","6887.02","3","5","5","355","Loyal Customers"
"1040","409","17","6886.23","4","4","5","445","Champions"
"2286","381","16","6881.20","2","4","5","245","Loyal Customers"
"1569","420","15","6881.02","4","5","5","455","Champions"
"2045","375","19","6879.52","2","3","5","235","Big Spenders"
"2494","371","16","6877.73","1","4","5","145","Loyal Customers"
"1787","373","13","6873.66","1","5","5","155","Loyal Customers"
"3218","382","13","6871.11","2","5","5","255","Loyal Customers"
"2802","371","17","6869.82","1","4","5","145","Loyal Customers"
"3536","385","21","6867.35","3","3","5","335","Big Spenders"
"3016","423","16","6863.33","5","5","5","555","Champions"
"665","403","22","6863.31","4","2","5","425","Big Spenders"
"2721","373","14","6862.78","1","5","5","155","Loyal Customers"
"1958","369","17","6862.15","1","4","5","145","Loyal Customers"
"1639","403","14","6858.77","4","5","5","455","Champions"
"2573","373","19","6857.30","1","3","5","135","Big Spenders"
"2502","446","20","6856.28","5","3","5","535","Big Spenders"
"4541","417","16","6851.30","4","5","5","455","Champions"
"934","376","18","6849.91","2","4","5","245","Loyal Customers"
"3930","396","13","6849.41","3","5","5","355","Loyal Customers"
"3937","402","17","6849.24","4","4","5","445","Champions"
"3154","398","14","6848.87","3","5","5","355","Loyal Customers"
"2121","375","13","6845.50","1","5","5","155","Loyal Customers"
"2731","414","19","6842.84","4","4","5","445","Champions"
"1066","404","12","6842.49","4","5","5","455","Champions"
"2666","380","18","6839.82","2","4","5","245","Loyal Customers"
"1959","402","17","6838.82","4","4","5","445","Champions"
"3676","373","18","6836.87","1","4","5","145","Loyal Customers"
"4727","484","17","6831.89","5","4","5","545","Champions"
"4734","375","18","6831.11","1","4","5","145","Loyal Customers"
"2769","379","17","6830.20","2","4","5","245","Loyal Customers"
"2863","420","17","6829.46","4","4","5","445","Champions"
"1184","370","16","6828.58","1","4","5","145","Loyal Customers"
"2358","462","17","6824.25","5","4","5","545","Champions"
"2057","370","16","6820.54","1","4","5","145","Loyal Customers"
"4530","406","18","6818.17","4","4","5","445","Champions"
"4494","447","11","6817.93","5","5","5","555","Champions"
"3615","382","21","6817.37","2","2","5","225","Big Spenders"
"3159","369","16","6814.10","1","4","5","145","Loyal Customers"
"3209","379","20","6811.94","2","3","5","235","Big Spenders"
"4707","392","14","6807.97","3","5","5","355","Loyal Customers"
"3738","390","18","6806.71","3","4","5","345","Loyal Customers"
"961","378","14","6805.08","2","5","5","255","Loyal Customers"
"2613","383","18","6802.08","2","4","5","245","Loyal Customers"
"3052","369","17","6799.65","1","4","5","145","Loyal Customers"
"3600","393","17","6798.49","3","4","5","345","Loyal Customers"
"3753","391","15","6797.31","3","5","5","355","Loyal Customers"
"2527","473","15","6795.07","5","5","5","555","Champions"
"663","369","16","6787.78","1","4","5","145","Loyal Customers"
"784","391","14","6786.86","3","5","5","355","Loyal Customers"
"3059","425","13","6784.27","5","5","5","555","Champions"
"1689","376","17","6784.16","2","4","5","245","Loyal Customers"
"2552","398","17","6784.12","3","4","5","345","Loyal Customers"
"453","440","14","6783.26","5","5","5","555","Champions"
"1319","404","19","6781.44","4","3","5","435","Big Spenders"
"822","387","17","6780.51","3","4","5","345","Loyal Customers"
"3956","390","16","6780.04","3","5","5","355","Loyal Customers"
"4652","437","14","6779.75","5","5","5","555","Champions"
"3846","387","16","6778.91","3","5","5","355","Loyal Customers"
"1248","373","14","6775.71","1","5","5","155","Loyal Customers"
"4093","380","14","6774.39","2","5","5","255","Loyal Customers"
"4952","391","19","6774.10","3","3","5","335","Big Spenders"
"121","444","20","6773.41","5","3","5","535","Big Spenders"
"1142","486","12","6768.99","5","5","5","555","Champions"
"3790","407","12","6765.79","4","5","5","455","Champions"
"4507","392","22","6764.87","3","2","5","325","Big Spenders"
"4349","394","23","6763.54","3","2","5","325","Big Spenders"
"1056","395","15","6762.10","3","5","5","355","Loyal Customers"
"3689","386","15","6759.86","3","5","5","355","Loyal Customers"
"4179","391","16","6759.79","3","5","5","355","Loyal Customers"
"301","368","17","6756.45","1","4","5","145","Loyal Customers"
"4879","476","16","6756.12","5","5","5","555","Champions"
"3914","468","14","6746.41","5","5","5","555","Champions"
"3974","372","16","6746.15","1","4","5","145","Loyal Customers"
"957","481","12","6741.79","5","5","5","555","Champions"
"3807","373","18","6740.73","1","4","5","145","Loyal Customers"
"411","456","13","6738.35","5","5","5","555","Champions"
"1865","409","13","6735.61","4","5","5","455","Champions"
"1511","373","17","6733.95","1","4","5","145","Loyal Customers"
"848","533","13","6728.04","5","5","5","555","Champions"
"1936","380","18","6727.18","2","4","5","245","Loyal Customers"
"1921","383","20","6726.25","2","3","5","235","Big Spenders"
"1911","392","16","6715.80","3","5","5","355","Loyal Customers"
"1364","372","13","6713.96","1","5","5","155","Loyal Customers"
"4813","382","20","6712.49","2","3","5","235","Big Spenders"
"2526","378","15","6710.97","2","5","5","255","Loyal Customers"
"2214","448","15","6705.71","5","5","5","555","Champions"
"254","389","13","6703.28","3","5","5","355","Loyal Customers"
"1238","384","15","6702.14","2","5","5","255","Loyal Customers"
"4945","387","13","6699.62","3","5","5","355","Loyal Customers"
"207","450","17","6699.05","5","4","5","545","Champions"
"3398","477","14","6694.13","5","5","5","555","Champions"
"2906","387","17","6693.17","3","4","5","345","Loyal Customers"
"1018","467","17","6692.52","5","4","5","545","Champions"
"3951","425","20","6687.93","5","3","5","535","Big Spenders"
"3539","392","17","6685.56","3","4","5","345","Loyal Customers"
"2938","373","17","6683.85","1","4","5","145","Loyal Customers"
"474","387","15","6681.11","3","5","5","355","Loyal Customers"
"475","444","19","6681.10","5","3","5","535","Big Spenders"
"3922","442","15","6680.85","5","5","5","555","Champions"
"3395","385","18","6680.44","3","4","5","345","Loyal Customers"
"2809","374","15","6679.28","1","5","5","155","Loyal Customers"
"2713","405","14","6678.49","4","5","5","455","Champions"
"2771","464","19","6677.25","5","3","5","535","Big Spenders"
"2202","415","16","6673.93","4","5","5","455","Champions"
"4696","392","14","6671.01","3","5","5","355","Loyal Customers"
"2624","482","20","6670.48","5","3","5","535","Big Spenders"
"1033","404","15","6670.21","4","5","5","455","Champions"
"4843","448","17","6668.79","5","4","5","545","Champions"
"4831","401","17","6662.99","4","4","5","445","Champions"
"2220","393","13","6661.54","3","5","5","355","Loyal Customers"
"3377","395","21","6656.66","3","3","5","335","Big Spenders"
"437","395","16","6649.96","3","5","5","355","Loyal Customers"
"272","399","15","6649.49","3","5","5","355","Loyal Customers"
"4766","450","19","6648.64","5","3","5","535","Big Spenders"
"892","383","15","6643.91","2","5","5","255","Loyal Customers"
"1794","441","14","6643.82","5","5","5","555","Champions"
"3534","463","18","6643.07","5","4","5","545","Champions"
"4665","405","14","6639.18","4","5","5","455","Champions"
"1423","372","15","6638.27","1","5","5","155","Loyal Customers"
"223","413","13","6634.65","4","5","5","455","Champions"
"2474","392","19","6633.84","3","3","5","335","Big Spenders"
"4003","396","20","6632.97","3","3","5","335","Big Spenders"
"2669","369","16","6627.71","1","4","5","145","Loyal Customers"
"3882","369","17","6621.77","1","4","5","145","Loyal Customers"
"1646","377","18","6620.68","2","4","5","245","Loyal Customers"
"1573","385","16","6618.00","3","4","5","345","Loyal Customers"
"1636","392","16","6617.77","3","5","5","355","Loyal Customers"
"819","386","16","6616.25","3","4","5","345","Loyal Customers"
"2183","418","23","6613.70","4","2","5","425","Big Spenders"
"2133","414","17","6612.18","4","4","5","445","Champions"
"3254","403","15","6610.66","4","5","5","455","Champions"
"1276","394","19","6609.36","3","3","5","335","Big Spenders"
"789","377","18","6608.94","2","4","5","245","Loyal Customers"
"4322","429","13","6606.91","5","5","5","555","Champions"
"861","406","15","6606.05","4","5","5","455","Champions"
"3848","453","14","6602.17","5","5","5","555","Champions"
"3478","528","14","6600.74","5","5","5","555","Champions"
"240","403","16","6596.61","4","5","5","455","Champions"
"3767","374","23","6596.58","1","2","5","125","Big Spenders"
"3206","376","14","6596.03","2","5","5","255","Loyal Customers"
"4688","433","15","6595.52","5","5","5","555","Champions"
"4694","389","15","6595.35","3","5","5","355","Loyal Customers"
"3849","398","15","6595.19","3","5","5","355","Loyal Customers"
"3384","453","13","6594.00","5","5","5","555","Champions"
"2328","370","13","6591.09","1","5","5","155","Loyal Customers"
"1817","437","16","6590.49","5","5","5","555","Champions"
"4325","457","13","6584.43","5","5","5","555","Champions"
"394","458","14","6583.54","5","5","5","555","Champions"
"3821","374","13","6582.64","1","5","5","155","Loyal Customers"
"4184","374","13","6581.32","1","5","5","155","Loyal Customers"
"1135","369","18","6578.45","1","4","5","145","Loyal Customers"
"3553","396","15","6572.01","3","5","5","355","Loyal Customers"
"1925","427","13","6571.17","5","5","5","555","Champions"
"2163","393","17","6566.51","3","4","5","345","Loyal Customers"
"2048","484","11","6566.03","5","5","5","555","Champions"
"1241","379","14","6560.37","2","5","5","255","Loyal Customers"
"3484","424","14","6554.42","5","5","5","555","Champions"
"334","425","16","6548.89","5","5","5","555","Champions"
"4894","402","11","6547.12","4","5","5","455","Champions"
"280","370","16","6544.13","1","4","5","145","Loyal Customers"
"803","398","21","6541.72","3","3","5","335","Big Spenders"
"4329","424","16","6541.14","5","5","5","555","Champions"
"2097","374","16","6540.14","1","4","5","145","Loyal Customers"
"3196","378","15","6539.87","2","5","5","255","Loyal Customers"
"3854","371","15","6538.56","1","5","5","155","Loyal Customers"
"4017","378","18","6536.71","2","4","5","245","Loyal Customers"
"1041","388","13","6535.33","3","5","5","355","Loyal Customers"
"3161","427","16","6521.41","5","5","5","555","Champions"
"2696","374","14","6520.89","1","5","5","155","Loyal Customers"
"1343","398","17","6518.59","3","4","5","345","Loyal Customers"
"172","376","16","6517.47","2","4","5","245","Loyal Customers"
"2764","384","15","6511.23","2","5","5","255","Loyal Customers"
"3412","408","15","6509.96","4","5","5","455","Champions"
"975","419","12","6500.72","4","5","5","455","Champions"
"655","377","19","6499.77","2","3","5","235","Big Spenders"
"1342","407","19","6499.57","4","3","5","435","Big Spenders"
"5","487","14","6497.81","5","5","5","555","Champions"
"386","376","19","6491.41","2","3","5","235","Big Spenders"
"537","370","19","6483.29","1","3","5","135","Big Spenders"
"2029","427","16","6483.24","5","5","5","555","Champions"
"3991","445","15","6479.77","5","5","5","555","Champions"
"3682","400","15","6476.14","4","5","5","455","Champions"
"428","391","20","6471.25","3","3","5","335","Big Spenders"
"2284","446","18","6467.58","5","4","5","545","Champions"
"3573","398","19","6462.59","3","3","5","335","Big Spenders"
"686","479","13","6462.15","5","5","5","555","Champions"
"2052","377","18","6461.01","2","4","5","245","Loyal Customers"
"1904","441","16","6453.83","5","5","5","555","Champions"
"488","401","18","6452.67","4","4","5","445","Champions"
"2414","410","17","6452.12","4","4","5","445","Champions"
"1727","481","17","6451.83","5","4","5","545","Champions"
"3279","417","13","6447.75","4","5","5","455","Champions"
"1589","406","13","6444.85","4","5","5","455","Champions"
"191","386","16","6443.07","3","4","5","345","Loyal Customers"
"1465","391","15","6437.16","3","5","5","355","Loyal Customers"
"4835","386","14","6436.51","3","5","5","355","Loyal Customers"
"398","385","15","6434.21","3","5","5","355","Loyal Customers"
"4755","386","16","6433.20","3","4","5","345","Loyal Customers"
"4513","405","13","6431.89","4","5","5","455","Champions"
"3788","380","15","6431.77","2","5","5","255","Loyal Customers"
"4043","457","13","6430.90","5","5","5","555","Champions"
"2508","428","14","6428.19","5","5","5","555","Champions"
"4640","475","16","6423.68","5","5","5","555","Champions"
"290","375","12","6422.89","2","5","5","255","Loyal Customers"
"2407","406","15","6422.49","4","5","5","455","Champions"
"3389","441","16","6420.22","5","5","5","555","Champions"
"1508","383","15","6416.77","2","5","5","255","Loyal Customers"
"465","409","16","6415.02","4","5","5","455","Champions"
"3683","396","11","6412.80","3","5","5","355","Loyal Customers"
"2449","368","12","6412.43","1","5","5","155","Loyal Customers"
"3699","378","15","6411.27","2","5","5","255","Loyal Customers"
"3231","370","14","6407.53","1","5","5","155","Loyal Customers"
"3862","410","16","6405.31","4","5","5","455","Champions"
"4784","522","17","6402.53","5","4","5","545","Champions"
"2037","411","17","6401.81","4","4","5","445","Champions"
"728","426","13","6399.23","5","5","5","555","Champions"
"3619","374","15","6399.22","1","5","5","155","Loyal Customers"
"695","393","16","6398.75","3","5","5","355","Loyal Customers"
"4257","501","16","6397.21","5","5","5","555","Champions"
"227","397","16","6396.11","3","5","5","355","Loyal Customers"
"4632","405","13","6392.68","4","5","5","455","Champions"
"2445","426","16","6392.63","5","5","5","555","Champions"
"1023","507","13","6392.39","5","5","5","555","Champions"
"1197","371","12","6386.72","1","5","5","155","Loyal Customers"
"4484","384","10","6386.44","2","5","5","255","Loyal Customers"
"4983","372","22","6379.25","1","2","5","125","Big Spenders"
"3515","386","12","6378.85","3","5","5","355","Loyal Customers"
"1609","395","16","6376.65","3","5","5","355","Loyal Customers"
"2762","423","16","6375.13","5","5","5","555","Champions"
"2476","381","17","6373.30","2","4","5","245","Loyal Customers"
"3893","383","15","6373.02","2","5","5","255","Loyal Customers"
"727","426","15","6369.35","5","5","5","555","Champions"
"536","455","14","6366.98","5","5","5","555","Champions"
"4041","371","13","6365.34","1","5","5","155","Loyal Customers"
"2385","398","15","6364.18","3","5","5","355","Loyal Customers"
"2549","481","17","6363.35","5","4","5","545","Champions"
"2679","385","11","6363.23","2","5","5","255","Loyal Customers"
"2986","393","13","6362.58","3","5","5","355","Loyal Customers"
"200","472","18","6361.56","5","4","5","545","Champions"
"1673","422","14","6359.49","4","5","5","455","Champions"
"145","442","13","6358.49","5","5","5","555","Champions"
"2125","408","17","6358.44","4","4","5","445","Champions"
"3966","400","16","6347.23","4","5","5","455","Champions"
"4636","373","15","6343.94","1","5","5","155","Loyal Customers"
"2943","383","18","6342.40","2","4","5","245","Loyal Customers"
"415","422","15","6339.37","4","5","5","455","Champions"
"2467","384","18","6334.93","2","4","5","245","Loyal Customers"
"862","375","14","6334.90","2","5","5","255","Loyal Customers"
"1826","379","13","6333.40","2","5","5","255","Loyal Customers"
"3985","394","14","6331.64","3","5","5","355","Loyal Customers"
"3011","405","15","6330.03","4","5","5","455","Champions"
"1701","375","12","6328.51","1","5","5","155","Loyal Customers"
"2957","369","18","6327.26","1","4","5","145","Loyal Customers"
"2842","377","17","6327.06","2","4","5","245","Loyal Customers"
"1179","375","16","6322.39","2","4","5","245","Loyal Customers"
"737","382","16","6321.32","2","4","5","245","Loyal Customers"
"2260","392","18","6320.74","3","4","5","345","Loyal Customers"
"2103","399","17","6319.00","4","4","5","445","Champions"
"3053","369","21","6315.86","1","2","5","125","Big Spenders"
"3379","391","11","6313.68","3","5","5","355","Loyal Customers"
"1768","417","13","6313.46","4","5","5","455","Champions"
"4854","428","16","6309.95","5","5","5","555","Champions"
"2817","425","15","6304.49","5","5","5","555","Champions"
"1784","400","14","6299.61","4","5","5","455","Champions"
"4362","412","12","6294.10","4","5","5","455","Champions"
"3329","394","14","6294.00","3","5","5","355","Loyal Customers"
"1831","389","16","6291.35","3","5","5","355","Loyal Customers"
"3614","419","15","6289.66","4","5","5","455","Champions"
"2470","479","16","6281.67","5","5","5","555","Champions"
"3136","404","14","6279.15","4","5","5","455","Champions"
"3088","393","21","6278.49","3","3","5","335","Big Spenders"
"2065","413","15","6278.35","4","5","5","455","Champions"
"3162","381","17","6276.24","2","4","5","245","Loyal Customers"
"3529","382","17","6275.85","2","4","5","245","Loyal Customers"
"4361","378","17","6269.36","2","4","5","245","Loyal Customers"
"4738","400","20","6262.08","4","3","5","435","Big Spenders"
"1478","368","15","6261.08","1","5","5","155","Loyal Customers"
"2154","371","13","6260.09","1","5","5","155","Loyal Customers"
"3939","379","14","6256.29","2","5","5","255","Loyal Customers"
"4196","443","17","6255.43","5","4","5","545","Champions"
"4608","383","13","6254.39","2","5","5","255","Loyal Customers"
"4853","438","18","6254.19","5","4","5","545","Champions"
"3728","380","15","6251.72","2","5","5","255","Loyal Customers"
"792","392","17","6249.16","3","4","5","345","Loyal Customers"
"3410","468","15","6242.78","5","5","5","555","Champions"
"4658","454","12","6241.01","5","5","5","555","Champions"
"1247","376","18","6240.95","2","4","5","245","Loyal Customers"
"3836","369","16","6239.62","1","4","5","145","Loyal Customers"
"3435","416","19","6235.11","4","4","5","445","Champions"
"751","383","17","6230.12","2","4","5","245","Loyal Customers"
"472","405","14","6228.74","4","5","5","455","Champions"
"2790","378","15","6227.69","2","5","5","255","Loyal Customers"
"2702","423","15","6225.07","4","5","5","455","Champions"
"4396","381","15","6215.13","2","5","5","255","Loyal Customers"
"1289","376","15","6212.92","2","5","5","255","Loyal Customers"
"339","430","19","6212.73","5","4","5","545","Champions"
"3348","481","20","6212.38","5","3","5","535","Big Spenders"
"2063","389","15","6209.88","3","5","5","355","Loyal Customers"
"3656","389","13","6208.75","3","5","5","355","Loyal Customers"
"4497","375","17","6208.36","1","4","5","145","Loyal Customers"
"1437","502","14","6206.41","5","5","5","555","Champions"
"596","424","16","6203.32","5","5","5","555","Champions"
"2561","369","12","6201.90","1","5","5","155","Loyal Customers"
"1584","401","16","6200.78","4","5","5","455","Champions"
"1686","505","13","6197.10","5","5","5","555","Champions"
"725","385","18","6194.87","3","4","5","345","Loyal Customers"
"1088","477","15","6194.14","5","5","5","555","Champions"
"4244","379","17","6193.04","2","4","5","245","Loyal Customers"
"1717","393","16","6192.77","3","5","5","355","Loyal Customers"
"1165","460","14","6184.34","5","5","5","555","Champions"
"1074","400","15","6182.43","4","5","5","455","Champions"
"3835","378","13","6181.93","2","5","5","255","Loyal Customers"
"4857","381","13","6176.75","2","5","5","255","Loyal Customers"
"4751","441","21","6172.80","5","2","5","525","Big Spenders"
"1438","386","15","6171.03","3","5","5","355","Loyal Customers"
"585","476","16","6168.64","5","5","5","555","Champions"
"4410","382","16","6160.01","2","4","5","245","Loyal Customers"
"4024","374","13","6159.71","1","5","5","155","Loyal Customers"
"106","389","14","6156.07","3","5","5","355","Loyal Customers"
"2354","456","17","6155.24","5","4","5","545","Champions"
"1466","428","15","6153.82","5","5","5","555","Champions"
"4988","412","18","6152.66","4","4","5","445","Champions"
"4249","396","17","6146.95","3","4","5","345","Loyal Customers"
"58","387","18","6145.91","3","4","5","345","Loyal Customers"
"2840","431","12","6143.38","5","5","5","555","Champions"
"3115","404","10","6142.91","4","5","5","455","Champions"
"2611","438","15","6142.61","5","5","5","555","Champions"
"168","378","16","6138.40","2","4","5","245","Loyal Customers"
"4581","374","20","6137.41","1","3","5","135","Big Spenders"
"142","390","15","6132.29","3","5","5","355","Loyal Customers"
"4587","438","12","6129.33","5","5","5","555","Champions"
"593","380","16","6128.50","2","4","5","245","Loyal Customers"
"3165","424","18","6126.51","5","4","5","545","Champions"
"283","404","17","6121.92","4","4","5","445","Champions"
"4133","458","20","6115.46","5","3","5","535","Big Spenders"
"3576","386","17","6112.08","3","4","5","345","Loyal Customers"
"702","391","16","6110.35","3","5","5","355","Loyal Customers"
"1048","421","14","6109.98","4","5","5","455","Champions"
"4804","370","13","6105.10","1","5","5","155","Loyal Customers"
"4337","399","12","6104.50","4","5","5","455","Champions"
"4069","373","14","6104.28","1","5","5","155","Loyal Customers"
"380","444","17","6100.55","5","4","5","545","Champions"
"4506","385","13","6099.83","3","5","5","355","Loyal Customers"
"4500","392","21","6099.68","3","3","5","335","Big Spenders"
"2007","375","14","6098.32","2","5","5","255","Loyal Customers"
"3863","392","20","6097.23","3","3","5","335","Big Spenders"
"226","565","13","6089.40","5","5","5","555","Champions"
"2649","420","13","6088.10","4","5","5","455","Champions"
"1540","417","11","6088.05","4","5","5","455","Champions"
"3947","407","13","6085.17","4","5","5","455","Champions"
"154","410","13","6082.73","4","5","5","455","Champions"
"4023","477","13","6078.04","5","5","5","555","Champions"
"882","523","13","6070.14","5","5","5","555","Champions"
"4735","382","24","6069.96","2","1","5","215","Big Spenders"
"2500","381","15","6060.17","2","5","5","255","Loyal Customers"
"3659","378","16","6058.02","2","4","5","245","Loyal Customers"
"1092","502","12","6056.58","5","5","5","555","Champions"
"829","388","15","6055.58","3","5","5","355","Loyal Customers"
"3114","386","13","6049.66","3","5","5","355","Loyal Customers"
"1137","374","14","6045.38","1","5","5","155","Loyal Customers"
"1617","376","13","6044.63","2","5","5","255","Loyal Customers"
"4573","369","12","6034.14","1","5","5","155","Loyal Customers"
"4166","419","14","6033.46","4","5","5","455","Champions"
"2270","442","13","6032.33","5","5","5","555","Champions"
"2667","428","14","6028.81","5","5","5","555","Champions"
"1497","396","16","6028.65","3","5","5","355","Loyal Customers"
"6","395","14","6020.76","3","5","5","355","Loyal Customers"
"1894","373","13","6019.30","1","5","5","155","Loyal Customers"
"4855","387","15","6018.40","3","5","5","355","Loyal Customers"
"4161","401","12","6016.91","4","5","5","455","Champions"
"4495","397","11","6016.64","3","5","5","355","Loyal Customers"
"3926","417","21","6016.04","4","3","5","435","Big Spenders"
"3175","401","14","6014.59","4","5","5","455","Champions"
"887","383","17","6006.51","2","4","5","245","Loyal Customers"
"4550","422","11","6003.34","4","5","5","455","Champions"
"4074","391","14","5997.76","3","5","5","355","Loyal Customers"
"3190","414","15","5994.69","4","5","5","455","Champions"
"3074","385","9","5992.29","3","5","5","355","Loyal Customers"
"3574","389","18","5989.28","3","4","5","345","Loyal Customers"
"3703","410","17","5983.82","4","4","5","445","Champions"
"433","495","17","5983.20","5","4","5","545","Champions"
"591","390","16","5982.19","3","5","5","355","Loyal Customers"
"3828","370","16","5981.44","1","4","5","145","Loyal Customers"
"2266","389","19","5979.83","3","3","5","335","Big Spenders"
"935","390","15","5977.98","3","5","5","355","Loyal Customers"
"3187","374","14","5975.97","1","5","5","155","Loyal Customers"
"4080","388","17","5974.88","3","4","5","345","Loyal Customers"
"4943","522","12","5970.82","5","5","5","555","Champions"
